STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MIN,PRCP
43279099999,01-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.9,24,69.9,24,NaN,0,NaN,0,4.1,24,6.5,24,12,NaN,103.3,78.8,0
43279099999,02-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.2,24,75.6,24,NaN,0,NaN,0,3.5,24,6.3,24,12,NaN,101.8,78.8,0
43279099999,03-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.1,24,76.7,24,NaN,0,NaN,0,3.6,24,6.9,24,12,NaN,101.5,82.4,0
43279099999,04-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.9,24,76.5,24,NaN,0,NaN,0,3.7,24,5.3,24,12,NaN,98.8,82.4,0
43279099999,05-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86,24,75.3,24,NaN,0,NaN,0,3.8,24,6.8,24,13,NaN,97.2,78.8,0
43279099999,06-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.5,24,73.7,24,NaN,0,NaN,0,3.8,24,5.8,24,12,NaN,97,78.8,0
43279099999,07-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.4,24,76.4,24,NaN,0,NaN,0,3.5,24,5.7,24,9.9,NaN,98.6,74.1,0.16
43279099999,08-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.5,24,77.6,24,NaN,0,NaN,0,3.6,24,5.5,24,9.9,NaN,102.2,72.5,1.85
43279099999,09-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",90.8,24,75.5,24,NaN,0,NaN,0,3.6,24,7.5,24,15,NaN,100.4,80.2,0
43279099999,10-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",90.3,24,73.9,24,NaN,0,NaN,0,3.4,24,7.4,24,14,NaN,100.6,83.5,0.02
43279099999,11-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.5,24,72,24,NaN,0,NaN,0,3.7,24,6.4,24,15,NaN,97.5,82.4,0.01
43279099999,12-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.6,24,73.8,24,NaN,0,NaN,0,3.2,24,8,24,15,NaN,100.4,81.3,0
43279099999,13-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.7,24,71.9,24,NaN,0,NaN,0,3.8,24,9.8,24,15,NaN,99.3,80.1,0.08
43279099999,14-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.8,24,71.6,24,NaN,0,NaN,0,3.7,24,10.2,24,15,NaN,98.8,83.1,0
43279099999,15-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",90.7,24,73.7,24,NaN,0,NaN,0,3.8,24,7.3,24,15,NaN,100.4,80.6,0
43279099999,16-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",91.7,24,71.3,24,NaN,0,NaN,0,3.7,24,8.1,24,15,NaN,100.4,82,0
43279099999,17-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",91.1,24,73.1,24,NaN,0,NaN,0,3.7,24,7.7,24,15,NaN,99.5,83.8,0
43279099999,18-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",90,24,73,24,NaN,0,NaN,0,3.9,24,7.2,24,12,NaN,99,80.4,0
43279099999,19-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",90,24,72.3,24,NaN,0,NaN,0,3.7,24,6.7,24,12,NaN,100.4,81.3,0
43279099999,20-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",92.2,24,72.1,24,NaN,0,NaN,0,3.8,24,7.7,24,14,NaN,102.2,82.8,0
43279099999,21-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",90.3,24,73.7,24,NaN,0,NaN,0,4,24,7.7,24,12,NaN,104,80.6,0
43279099999,22-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.2,24,74.9,24,NaN,0,NaN,0,3.7,24,6.8,24,12,NaN,103.8,78.8,0.02
43279099999,23-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.9,24,75.2,24,NaN,0,NaN,0,3.2,24,7.2,24,14,NaN,100.4,78.8,0
43279099999,24-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.2,24,75.5,24,NaN,0,NaN,0,3.6,24,7.9,24,12,NaN,100.9,77.2,0
43279099999,25-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",90.7,24,72.6,24,NaN,0,NaN,0,3.7,24,7.6,24,13,NaN,98.6,82.6,0
43279099999,26-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.1,24,71.7,24,NaN,0,NaN,0,3.6,24,8.4,24,15,NaN,99,82.4,0
43279099999,27-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.1,24,73.9,24,NaN,0,NaN,0,3.5,24,6.5,24,12,NaN,94.3,77,0
43279099999,28-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.9,24,77.2,24,NaN,0,NaN,0,3.5,24,3.9,24,8,NaN,95,74.7,1.34
43279099999,29-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.1,24,76.5,24,NaN,0,NaN,0,3.9,24,7,24,13,NaN,95,81.3,0
43279099999,30-06-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.2,24,78.3,24,NaN,0,NaN,0,3.4,24,7.9,24,14,NaN,100.4,80.6,0
43279099999,01-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87,24,75.9,24,NaN,0,NaN,0,3.6,24,6.9,24,13,NaN,98.6,78.1,0
43279099999,02-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.6,24,75.6,24,NaN,0,NaN,0,3.7,24,5.6,24,12,NaN,98.6,77,0.51
43279099999,03-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.9,24,77,24,NaN,0,NaN,0,3.7,24,4.9,24,7,NaN,98.6,74.1,0
43279099999,04-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87,24,76.7,24,NaN,0,NaN,0,3.5,24,5,24,12,NaN,95,80.1,0
43279099999,05-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88,24,75.6,24,NaN,0,NaN,0,3.8,24,6.1,24,9.9,NaN,96.8,77.7,0
43279099999,06-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.2,24,77.6,24,NaN,0,NaN,0,3.8,24,4.4,24,13,NaN,98.6,78.8,0
43279099999,07-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.3,24,76.3,24,NaN,0,NaN,0,3.6,24,5.7,24,13,NaN,96.8,80.6,0
43279099999,08-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.6,24,76.3,24,NaN,0,NaN,0,3.5,24,6.1,24,13,NaN,98.6,76.6,0
43279099999,09-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.9,24,76.1,24,NaN,0,NaN,0,3.3,24,5.4,24,13,NaN,98.1,73.4,1.54
43279099999,10-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.2,24,75.9,24,NaN,0,NaN,0,3.5,24,5.9,24,12,NaN,92.5,75.2,0.02
43279099999,11-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.2,24,74.3,24,NaN,0,NaN,0,3.3,24,6.2,24,14,NaN,91.8,78.8,0
43279099999,12-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.5,24,73.4,24,NaN,0,NaN,0,4,24,5.3,24,13,NaN,91.8,76.5,0.04
43279099999,13-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.9,24,74.5,24,NaN,0,NaN,0,3.4,24,5,24,12,NaN,93.2,79.9,0
43279099999,14-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85,24,74.9,24,NaN,0,NaN,0,3.2,24,5.7,24,15,NaN,93.4,75.9,0.08
43279099999,15-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.6,24,75.8,24,NaN,0,NaN,0,3.3,24,5.7,24,13,NaN,94.5,75,0.55
43279099999,16-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.6,24,76.9,24,NaN,0,NaN,0,3.1,24,4.5,24,9.9,NaN,95,77,0.01
43279099999,17-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.7,24,77.2,24,NaN,0,NaN,0,2.7,24,4.5,24,12,NaN,94.8,75.2,0.55
43279099999,18-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84,24,76,24,NaN,0,NaN,0,3.4,24,5.3,24,14,NaN,91.4,77,0.94
43279099999,19-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.4,24,74.9,24,NaN,0,NaN,0,3,24,7.6,24,14,NaN,95,77.7,0.01
43279099999,20-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.7,24,75.2,24,NaN,0,NaN,0,3.4,24,6.7,24,15,NaN,96.8,75.6,0.43
43279099999,21-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.3,24,74.7,24,NaN,0,NaN,0,2.9,24,5.6,24,12,NaN,95.7,77,0.16
43279099999,22-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.7,24,73.9,24,NaN,0,NaN,0,3,24,6.3,24,12,NaN,91.4,78.8,0.01
43279099999,23-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.8,24,73.9,24,NaN,0,NaN,0,3.5,24,7.8,24,12,NaN,96.8,76.5,0.31
43279099999,24-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.8,24,75.8,24,NaN,0,NaN,0,4,24,6.4,24,14,NaN,96.8,78.4,0.08
43279099999,25-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89,24,75.2,24,NaN,0,NaN,0,3.9,24,8.4,24,14,NaN,97,79.9,0
43279099999,26-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.7,24,75.7,24,NaN,0,NaN,0,3.9,24,7.2,24,15,NaN,97.3,78.4,0
43279099999,27-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89,24,75.6,24,NaN,0,NaN,0,3.3,24,6.3,24,13,NaN,97.2,77.9,0.08
43279099999,28-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.6,24,73.3,24,NaN,0,NaN,0,3.8,24,7.5,24,12,NaN,96.8,81,0
43279099999,29-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.6,24,71.9,24,NaN,0,NaN,0,3.4,24,6.9,24,14,NaN,96.8,80.6,0
43279099999,30-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.8,24,71.6,24,NaN,0,NaN,0,3.4,24,6.3,24,12,NaN,97.2,78.8,0.08
43279099999,31-07-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.1,24,73.3,24,NaN,0,NaN,0,3.3,24,6.3,24,12,NaN,96.8,77.7,0.04
43279099999,01-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.8,24,74.9,24,NaN,0,NaN,0,3.5,24,5.5,24,12,NaN,97.2,75.9,0.43
43279099999,02-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.5,24,74,24,NaN,0,NaN,0,3.2,24,6.3,24,13,NaN,96.8,81.3,0
43279099999,03-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.3,24,74.9,24,NaN,0,NaN,0,3.8,24,6.6,24,12,NaN,96.8,79.9,0.04
43279099999,04-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",90.3,24,73.2,24,NaN,0,NaN,0,3.9,24,6.7,24,14,NaN,97.5,78.8,0.02
43279099999,05-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.9,24,74.1,24,NaN,0,NaN,0,3.5,24,7,24,14,NaN,96.8,79.2,0
43279099999,06-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.6,24,75.5,24,NaN,0,NaN,0,3.3,24,6.9,24,14,NaN,98.6,77.9,0.04
43279099999,07-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.9,24,76.6,24,NaN,0,NaN,0,4.1,24,5.1,24,8.9,NaN,97.7,75.4,0.28
43279099999,08-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.5,24,77.4,24,NaN,0,NaN,0,4,24,5.9,24,8.9,NaN,98.6,81.3,0
43279099999,09-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.6,24,78,24,NaN,0,NaN,0,3.7,24,5.9,24,11.1,NaN,98.6,72.3,0
43279099999,10-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.9,24,76.6,24,NaN,0,NaN,0,4,24,5.5,24,9.9,NaN,98.2,71.2,1.65
43279099999,11-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.1,24,76.1,24,NaN,0,NaN,0,3.4,24,5.8,24,11.1,NaN,98.6,80.8,0
43279099999,12-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.7,24,75.2,24,NaN,0,NaN,0,3.3,24,6.2,24,12,NaN,96.1,81,0.01
43279099999,13-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.4,24,73.9,24,NaN,0,NaN,0,3.5,24,5.2,24,9.9,NaN,95,80.6,0
43279099999,14-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.8,24,74.1,24,NaN,0,NaN,0,3.3,24,6.4,24,13,NaN,95.9,80.6,0
43279099999,15-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.3,24,72.8,24,NaN,0,NaN,0,3.2,24,6.2,24,12,NaN,92.8,79.9,0
43279099999,16-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.7,24,75.3,24,NaN,0,NaN,0,3,24,4.6,24,15,NaN,91.4,75.2,0.04
43279099999,17-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.2,24,77.1,24,NaN,0,NaN,0,3.1,24,4.2,24,8,NaN,91.4,73.8,0.71
43279099999,18-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.8,24,76,24,NaN,0,NaN,0,3.3,24,7.1,24,9.9,NaN,95,77.7,0
43279099999,19-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86,24,74.7,24,NaN,0,NaN,0,3.2,24,5.9,24,9.9,NaN,94.6,77.4,0
43279099999,20-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.8,24,77.1,24,NaN,0,NaN,0,3.2,24,4,24,7,NaN,93.2,75.2,0.43
43279099999,21-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.9,24,75.9,24,NaN,0,NaN,0,3.4,24,5.1,24,12,NaN,91.8,79.9,0
43279099999,22-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.3,24,75.3,24,NaN,0,NaN,0,3.8,24,5.1,24,9.9,NaN,93.2,76.6,0
43279099999,23-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.8,24,75.7,24,NaN,0,NaN,0,3.1,24,4.3,24,8,NaN,92.1,77,0
43279099999,24-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.9,24,75.8,24,NaN,0,NaN,0,3.4,24,6.3,24,9.9,NaN,95,77.9,0
43279099999,25-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.7,24,75.8,24,NaN,0,NaN,0,3.9,24,7.7,24,15,NaN,96.8,77,0.08
43279099999,26-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.6,24,76.1,24,NaN,0,NaN,0,3.2,24,5.4,24,15,NaN,96.8,76.3,0
43279099999,27-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.6,24,75.8,24,NaN,0,NaN,0,3.1,24,6.2,24,14,NaN,95.7,74.5,0.16
43279099999,28-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.7,24,76.3,24,NaN,0,NaN,0,2.8,24,4.8,24,9.9,NaN,94.5,73.8,0.59
43279099999,29-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.7,24,76.4,24,NaN,0,NaN,0,2.9,24,4.8,24,14,NaN,91.4,74.5,1.3
43279099999,30-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.2,24,74.2,24,NaN,0,NaN,0,3.5,24,4.7,24,13,NaN,91.4,75.9,0.39
43279099999,31-08-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.1,24,75.6,24,NaN,0,NaN,0,3.6,24,4.1,24,9.9,NaN,95,76.3,0.04
43279099999,01-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.2,24,77.7,24,NaN,0,NaN,0,2.8,24,3.7,24,7,NaN,94.3,79.3,0
43279099999,02-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83,24,75.9,24,NaN,0,NaN,0,3,24,4.8,24,12,NaN,91.8,78.8,0.01
43279099999,03-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.3,24,76.1,24,NaN,0,NaN,0,2.8,24,6.5,24,13,NaN,89.6,77.4,0.04
43279099999,04-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.8,24,75,24,NaN,0,NaN,0,3.2,24,6.7,24,13,NaN,89.6,76.3,0.2
43279099999,05-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",82.8,24,74.9,24,NaN,0,NaN,0,3.2,24,7.4,24,12,NaN,93.2,77,0
43279099999,06-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83,24,74.5,24,NaN,0,NaN,0,3,24,6,24,14,NaN,92.7,75.4,0.94
43279099999,07-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.3,24,74.8,24,NaN,0,NaN,0,3.8,24,6.8,24,13,NaN,95,74.3,0.39
43279099999,08-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.5,24,75.6,24,NaN,0,NaN,0,3.7,24,6.7,24,12,NaN,95,78.8,0
43279099999,09-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.2,24,74.6,24,NaN,0,NaN,0,3.9,24,7.6,24,12,NaN,96.8,78.4,0
43279099999,10-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.1,24,75.7,24,NaN,0,NaN,0,3.7,24,7,24,12,NaN,96.8,78.1,0.16
43279099999,11-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.3,24,75.6,24,NaN,0,NaN,0,3.6,24,7.6,24,15,NaN,96.8,81.3,0
43279099999,12-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.9,24,75,24,NaN,0,NaN,0,3.6,24,7.2,24,24.1,NaN,96.1,80.6,0
43279099999,13-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.5,24,75.2,24,NaN,0,NaN,0,3.8,24,7.8,24,12,NaN,95.4,80.6,0
43279099999,14-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",89.8,24,75.9,24,NaN,0,NaN,0,4,24,8.3,24,14,NaN,98.6,79.7,0
43279099999,15-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.6,24,76.5,24,NaN,0,NaN,0,3.6,24,5.9,24,9.9,NaN,97,80.6,0
43279099999,16-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",88.1,24,77.1,24,NaN,0,NaN,0,3.7,24,5.1,24,8,NaN,96.8,78.8,0
43279099999,17-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.8,24,76.5,24,NaN,0,NaN,0,3,24,6.4,24,14,NaN,98.6,79.9,0.35
43279099999,18-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.4,24,76.2,24,NaN,0,NaN,0,3.1,24,4.8,24,9.9,NaN,96.3,77,0
43279099999,19-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.3,24,76.3,24,NaN,0,NaN,0,3.6,24,6,24,13,NaN,96.8,77,0
43279099999,20-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.2,24,74.2,24,NaN,0,NaN,0,3.8,24,5.6,24,12,NaN,98.6,75.6,0
43279099999,21-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.6,24,76.7,24,NaN,0,NaN,0,2.9,24,6.4,24,17.1,NaN,97.7,74.5,0
43279099999,22-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.9,24,76.8,24,NaN,0,NaN,0,3.3,24,4.9,24,9.9,NaN,97.5,73,1.85
43279099999,23-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.5,24,76.7,24,NaN,0,NaN,0,3.1,24,3.8,24,15,NaN,93.4,78.4,0
43279099999,24-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.8,24,77.3,24,NaN,0,NaN,0,3.4,24,3,24,7,NaN,95,79.3,0
43279099999,25-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.4,24,76.1,24,NaN,0,NaN,0,3.3,24,5.6,24,9.9,NaN,96.8,77.7,0
43279099999,26-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.9,24,76.9,24,NaN,0,NaN,0,3.6,24,5.6,24,9.9,NaN,97.2,76.3,0.47
43279099999,27-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.2,24,74.4,24,NaN,0,NaN,0,3.7,24,7.2,24,13,NaN,91.4,79.7,0
43279099999,28-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.8,24,74.5,24,NaN,0,NaN,0,3.3,24,5.1,24,11.1,NaN,93.2,78.1,0
43279099999,29-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.6,24,73.3,24,NaN,0,NaN,0,3.5,24,4.1,24,8.9,NaN,93.9,78.4,0
43279099999,30-09-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.4,24,78,24,NaN,0,NaN,0,2.5,24,2.6,24,7,NaN,93.9,77.4,0.08
43279099999,01-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.4,24,78.2,24,NaN,0,NaN,0,3.1,24,4.7,24,12,NaN,93.2,79,0.16
43279099999,02-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.4,24,77.2,24,NaN,0,NaN,0,3.3,24,5.8,24,11.1,NaN,93.2,78.8,0.08
43279099999,03-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.1,24,77.6,24,NaN,0,NaN,0,3.3,24,4.2,24,11.1,NaN,92.1,77.7,0.28
43279099999,04-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.3,24,77.8,24,NaN,0,NaN,0,3.3,24,4.7,24,9.9,NaN,93.2,79.2,0
43279099999,05-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",79.1,24,77.3,24,NaN,0,NaN,0,1.4,24,3.5,24,8,NaN,93.2,76.6,0.39
43279099999,06-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.5,24,77.7,24,NaN,0,NaN,0,2.8,24,4.4,24,9.9,NaN,91.4,75.9,1.69
43279099999,07-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.4,24,78.9,24,NaN,0,NaN,0,3.2,24,5.3,24,9.9,NaN,93.2,77.5,0.63
43279099999,08-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.8,24,76,24,NaN,0,NaN,0,3.4,24,5,24,9.9,NaN,92.8,79.5,0
43279099999,09-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",87.5,24,75.8,24,NaN,0,NaN,0,3.3,24,5.5,24,9.9,NaN,95,78.1,0
43279099999,10-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.1,24,76.6,24,NaN,0,NaN,0,2.7,24,4,24,15.9,NaN,95.7,78.4,0
43279099999,11-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.6,24,76.4,24,NaN,0,NaN,0,2.6,24,5.3,24,8.9,NaN,94.6,77,0.91
43279099999,12-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.5,24,74.8,24,NaN,0,NaN,0,3.1,24,5.5,24,11.1,NaN,96.8,77.7,0
43279099999,13-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",83.3,24,75.6,24,NaN,0,NaN,0,2.4,24,5,24,11.1,NaN,96.1,76.6,0.02
43279099999,14-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.2,24,77.3,24,NaN,0,NaN,0,3.2,24,4.5,24,8,NaN,95,76.3,0.12
43279099999,15-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.4,24,76.9,24,NaN,0,NaN,0,2.7,24,4.7,24,12,NaN,95.7,78.4,0
43279099999,16-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",84.9,24,78.3,24,NaN,0,NaN,0,2.9,24,4.4,24,12,NaN,95.5,78.8,0
43279099999,17-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",85.8,24,76.5,24,NaN,0,NaN,0,2.9,24,3.1,24,8,NaN,93.2,77,0
43279099999,18-10-2021,12.994414,80.180517,15.84,"CHENNAI INTERNATIONAL, IN",86.6,24,77.1,24,NaN,0,NaN,0,2.8,24,4.2,24,8,NaN,93.2,80.2,0
